8681,1694868864,0
8253,-289465406,0
21014,-477559483,0
14521,-1708622261,0
3100,-286698789,0
14521,1219484261,0
21576,1551364188,0
277427,-1118797665,0
2103,1613630566,9
9227,-431470395,0
243,1220529635,0
7915,-220540762,0
7887,-469953395,0
8936,-1065452538,0
17894,1219487018,0
6575,1220403876,0
12824,1558090203,8
7887,-468287738,10
11676,-870998642,8
4795,1581331364,0
9138,-47822374,0
6563,-1931597925,0
15408,-1021857814,0
13850,-1958441412,0
20804,-420734236,9
12238,-112169889,0
277427,-386185653,10
7898,-1903208958,0
243,-385630578,5
6575,-2003232409,0
882,-386876610,0
15651,1219484261,0
8066,-1091333323,0
8870,-318189594,0
21252,-1899979793,6
14691,2145644400,0
16916,-289465406,0
278418,-1931718013,0
278202,-1958441412,0
3640,-231233536,8
11400,-106904804,8
8936,2147429844,0
1652,-870255758,0
1706,-358263965,10
6563,-320007808,0
1254,2129823636,10
21031,-472786081,0
20794,1615655239,6
6543,-1539265888,0
7125,-44275543,9
22252,-1152270266,10
11832,-1523646677,0
11601,-1066255839,0
21356,766719453,0
16634,-423626908,0
278723,-385294711,0
8067,590390117,0
22338,-629718809,7
7346,-471950997,0
254,-1093199578,0
11676,2142905573,0
6251,-451448049,0
6575,-219558532,0
9856,-1093097595,6
15500,-748444047,6
8067,-219558462,10
7346,-1285325505,0
9856,-385295865,0
13552,-471950997,0
20622,1219569720,0
16121,1581391993,5
1903,-1094760153,0
12112,-225066949,8
7158,766719453,0
7210,-471837597,0
9747,-871030484,0
20034,-1919372568,8
22625,-471837597,0
746,-1093873152,0
19592,1615621794,0
21364,-1090291409,0
1660,2129823636,7
2012,618006374,8
6563,-2012210257,0
16795,-1094043154,8
19019,-1478312601,0
17950,792862004,0
21659,-1915643796,0
6251,-1940641177,0
12990,-386185653,5
1424,-1539354204,0
8253,-749454990,9
14966,1220499104,0
6251,-747519504,0
276928,-436114939,5
17183,-1052155356,6
16010,-2145752850,7
6336,-2005944323,0
22252,-913959991,7
7283,-1482904103,8
4514,1635847778,0
278144,-1771273875,0
3145,-1065266079,0
7053,-1976473149,0
16966,-1091098565,0
21252,-1066312452,6
10447,-386130938,0
13552,-218573660,8
21576,-2016825943,8
20172,-231258591,0
10447,-47795715,0
11676,-1022514299,0
12538,-470074138,7
15361,-1093097595,0
22625,-743855089,9
8245,448826179,10
6592,1220439461,8
23280,-1092227738,10
20106,-748444047,7
21014,-1106979876,8
15602,-1940490206,10
5600,1219693662,0
15686,-1940641177,2
13552,2143674413,0
18401,-1930945370,10
5609,-1096784895,10
5483,-1931621855,0
16551,-747756933,7
16795,448832820,0
19664,-2147419222,9
6575,-1052155356,0
6563,1581418877,0
21874,-970979876,9
13273,-6699114,0
3167,-1069108954,7
13551,2142934443,10
14768,-1925402267,0
22088,-1931837154,5
3659,1581391993,0
10447,-49818461,9
16795,-1069109024,0
21364,-1022569112,8
7134,-447605935,9
277478,-871061014,0
16795,-112169889,0
19842,-445973508,8
13273,-1021830041,0
16106,-318306935,0
10314,1694868864,7
21014,448888620,5
19022,-119673307,0
19681,-1164878701,10
6679,2147400173,7
16634,1351192855,7
277523,1635965137,10
11400,-1482904103,8
16795,-467125022,0
15602,-1482904103,10
22074,-747695363,0
18082,-1931654527,7
21659,1219487018,0
7887,-385600694,10
15270,-1157118980,0
899,-1523646677,2
17894,-1481021601,8
11676,1579274574,8
7887,1613835294,0
16795,-628911411,0
13273,2147400173,0
3363,-742903817,10
8454,1694868864,8
4114,2083932434,8
21014,-632636126,0
21576,-2146642638,0
6563,-1152361652,0
1131,-112137990,7
21659,-419094922,0
10314,766775137,8
11676,-632636126,10
16721,-112167933,0
8801,-47766759,0
11676,-358263965,0
11676,-632548866,7
10433,-385571005,0
8681,-443326867,0
13273,1635847778,9
12538,-632548866,0
8687,-1067266753,8
16795,2144753771,7
16795,816742134,0
3371,792862004,10
6575,-231261505,0
21031,1221447577,0
18384,-1093183926,0
6575,-2147354680,0
11676,-1931597025,5
5600,-286760290,0
20448,-1093097595,0
20449,-471896224,0
10314,1555536038,6
8253,448832820,0
7346,-707511331,8
276746,-387109296,0
9747,-629718809,0
10447,-1940490206,0
17190,89429060,10
277197,-49728102,7
4795,-747756933,10
19711,-1408403799,7
19605,-419985592,9
16551,590390117,0
21014,792862004,8
21404,1221482205,0
11676,-1157182651,9
17950,-971126034,0
20005,-424608676,7
8245,-1405639097,0
16718,-1931622697,0
21014,-1152269591,0
278257,-799856133,0
1585,-1931743899,6
254,-473950967,0
15651,89429989,10
21014,-1941655806,0
383,-218573660,0
21031,766746152,0
16795,-1959390969,9
16034,-632548826,0
277272,-1157118980,0
2033,-1093199578,9
17190,89430076,10
7620,-447605935,10
16721,-423626908,0
19664,-1918329051,0
4795,-1052155356,9
3331,-1080695198,0
13273,1635883422,0
16106,-1068155611,7
3363,2129823636,0
16695,-2145777767,0
21356,-629662824,0
11993,1220409704,0
19711,2147345557,0
14456,910019152,0
14049,1614758695,9
19711,-1771273875,0
6323,1613630566,0
15602,-419094922,7
18095,1422625052,0
6563,1635965137,0
17761,-231293306,5
15408,-419985592,0
16263,-289465406,0
11676,1552461745,8
11676,-2097234918,8
11676,910019152,10
4090,-1057839643,8
17970,-1164878701,8
277427,-2000548864,0
16966,-1931682525,0
3192,-1022569083,7
14521,-2145753524,0
17761,-1708622261,0
4938,-2145627921,0
13082,-1093199578,10
11676,-386185653,9
16551,1219487018,10
2766,-1916652663,9
9417,1219484261,0
277427,-870998642,0
5942,-1090203036,7
20971,-1065390881,4
14638,-632548739,0
16943,-1523646677,0
6073,1350098143,10
16982,-219648960,0
14521,-2145627921,0
4370,-49607945,0
8672,-1930945370,0
2766,1551364188,0
5903,-742903817,0
13093,-1157118980,0
11400,1220439461,6
20983,-1523646677,0
3350,1399896883,0
12917,-420734236,10
11676,-1408403799,8
7352,-1931622697,0
22936,-2146554351,7
10030,869624709,7
21404,-1638416230,8
4017,-748444047,0
13273,-630614280,8
13850,-1958435584,0
11676,816742134,0
11601,-870258486,0
277589,1635847778,0
13582,-1069109024,0
11676,1581391993,10
12707,-1481115872,9
12692,-385231381,0
6251,-1930906898,0
277427,-471182295,0
13995,-1091334067,0
11601,-1944303392,0
8681,1558090203,0
278390,-870998642,9
21014,-473950967,9
13540,-632636126,0
10314,-749425319,0
10447,-220392676,0
9660,1198304621,5
18689,-472940982,6
10447,1635847778,0
278418,-2012094912,0
21659,-2013968984,10
1733,-1523646677,1
20319,-630706439,0
21213,-1708742417,0
16795,-1090294295,0
16949,-1118797665,0
14422,1219542005,8
5903,1695760607,8
278633,-2005019653,0
6242,-745676402,6
278633,-385545950,0
11601,1284335392,0
19429,-2146642638,3
21014,-1091333323,0
503,-289525949,10
19664,-1945223291,0
278843,-1772022686,9
10447,-1538345119,3
12137,-398663978,0
277527,-1022569112,10
11676,-973009408,0
11676,1608945722,0
6575,-749454990,0
1903,-1022569083,10
6401,-1021830041,4
13552,-1931682525,0
17531,1221508034,0
7346,-628942069,0
11916,-1069304321,5
10985,-1771273875,7
11325,-286698789,10
16795,-1931743870,0
6575,-1405695601,0
21014,1220553663,0
14422,-219648920,0
7312,-221309475,0
11676,1222251005,8
11676,-748444047,0
22521,2048863746,10
20119,-112137990,8
10590,-470074138,10
11601,-221318061,0
9856,1221423491,0
18316,448826179,0
5539,-1931653696,0
278633,-1945223291,7
6563,1581395680,7
20172,-471896224,10
5490,-747756933,7
19571,-398663978,0
8487,-1925342809,0
18713,-358210121,8
11676,-1057839643,0
16966,1635883422,0
638,-1094760222,10
4570,-742930702,0
12824,1219544676,0
10314,1635883422,0
20060,1219484261,9
13582,-471835739,0
11676,-471182226,10
22365,1551359358,0
12538,-397889777,0
277427,-1052155356,0
2793,-1178274993,0
507,-385233395,0
5903,-1482904103,0
1249,1220556635,5
6251,1614609708,7
11676,-1958441412,9
20462,-47822374,8
2766,-1523646677,6
278418,-1716196363,8
14374,1219569720,0
6563,1219544676,9
277427,-471182226,9
15408,-632636126,0
12702,2146474759,0
8937,-49735788,0
278418,-782419116,0
16504,-1925402267,10
11676,-1090295253,6
819,-2012094912,7
5037,-632548826,0
638,-1957694811,10
6543,-1941655806,0
15670,-1093097595,0
14387,-744871976,0
13223,-470913308,5
8801,-471837597,10
14521,-1049475098,0
21576,-47766759,8
8454,-1941651162,0
14521,-2000548864,0
16795,-1931687297,0
17859,-386152854,0
18439,-1925342809,10
6575,567219457,0
11601,-289465406,0
6073,-472010767,9
243,1551565973,0
5539,1615413194,10
16634,-1959330426,0
11676,-1708715516,0
20345,-470074138,8
15418,-1741817549,0
6431,-385946366,0
13552,1220529635,0
2110,-742930818,7
8870,567219457,0
15408,-748444047,0
7283,768621055,0
13552,1222251934,8
8681,768621055,0
22625,-1093183926,10
2891,-231258591,7
2276,1635883422,5
882,617114318,0
11676,-446061980,0
2766,-488603494,0
6543,1614372345,0
6575,-1925342809,8
20501,-431470494,7
8253,80162044,0
17859,1219693662,7
9856,-1091334067,0
13995,-1157118980,5
7958,-293250977,8
638,-1282763292,7
6575,-747638790,9
3363,-1915643796,0
6251,-747695363,0
11676,-1708715545,8
7283,-1482432762,0
19711,2145581901,0
11676,-1638625759,9
9224,-1523646677,0
4017,-1052155356,10
11676,-632548826,6
16488,1219693662,0
16795,2145581901,0
16795,-319946521,8
17859,2146532544,10
11601,-423658749,0
8681,-742934730,0
21261,910019152,0
14667,1635847778,10
13273,-107022047,0
11676,-1632104356,10
16730,1558872674,6
16504,-864987336,7
11855,-112169889,0
1131,-1091333323,7
277378,-447605935,7
13552,792862004,0
12707,1553242074,10
17645,1551598732,8
1435,-289525949,8
12538,-1052155356,0
507,-218722519,0
16551,-1164878701,0
16601,1219482333,0
8167,2142934443,0
278418,-397889062,0
6251,-1106979876,0
278418,-220452319,0
14191,-396250336,10
17667,-219648920,9
5998,-1478312601,8
11676,1219569720,0
13273,1558090203,9
11676,-471182295,10
22912,-396008164,9
2288,-1090295253,0
2891,1635823906,9
4092,1350098143,0
12538,-293253862,0
16795,1220439461,9
17859,1219487018,0
11676,1424686679,10
5903,-220540762,0
12100,-290422535,8
8253,1219484261,9
11676,1219484261,1
22521,-1094043154,10
7346,-870160529,0
6431,-1178275022,10
11676,448832820,10
7105,-1157118980,10
16795,-1429500725,0
7346,1551364188,8
10447,768621055,0
8681,-447605935,8
7346,-1093873152,8
16634,-1093183926,10
18311,2145703172,5
12194,-1152269591,0
6575,1350098143,4
22975,-784268202,0
19866,1399749853,0
16721,2144660359,0
5903,-112137990,0
17058,-1178275022,0
16106,-420734236,8
12982,-467124993,0
21659,-2147419222,0
8935,1219515005,10
21014,-1918329051,0
4017,448832820,10
13273,-870044214,0
17970,1558090261,0
8734,1351192855,0
21014,1552461745,0
17761,-471832023,9
6251,1221447577,0
1131,1615413194,0
20484,-385231410,0
8801,-742934730,9
11676,-44967400,10
21014,89429060,0
14521,-486544066,0
3145,-1930906898,9
15081,-427404965,7
4157,-289346248,0
7158,1553205501,0
17282,-631628997,6
16755,-1106979876,0
3371,-748444047,0
20462,-476116821,0
7620,1220407805,7
278843,1219482333,7
16795,-467239351,8
21404,1221508034,0
1848,-468082052,0
19573,-112169889,5
21014,1581391993,0
8734,448826306,7
11120,-630704668,0
278672,-1919372568,7
14422,-419814777,0
21484,-782419116,8
278554,1695760607,9
3743,-1092019323,0
6242,-47795715,7
22625,-1093199578,10
3373,558963500,7
8284,-1771273875,0
278194,448888620,8
15408,-1094043154,0
22074,1221447577,7
278633,448832820,0
6563,-1931621855,0
1435,-467272023,7
11601,1609070536,0
3827,-420849748,8
19362,-1405631214,10
9414,-1523646677,7
7125,-6699114,0
7860,1220439461,0
16488,-1539325589,10
11724,1608945722,0
8362,-2145753524,0
21343,-421810748,0
277623,-1708715545,8
22625,1635847778,0
4164,-320010722,0
6894,1220379720,0
16795,-488603494,5
14387,-396248634,10
11601,1608945792,0
7158,-1406405941,0
21364,1581391993,8
16106,-231258591,0
21404,1614372345,7
16781,1221482949,9
13850,2129738966,6
7346,1221482205,8
10965,299832462,0
16795,-320010722,0
10985,-451448049,9
13552,1551359358,8
5582,-1940641177,9
11676,-1407305400,4
10447,1581395836,0
14768,-1538345119,0
11601,558963500,0
2010,559050760,0
15854,447191579,8
3145,-467124993,0
16966,1219484261,0
6251,-120422794,7
6575,-1940551648,7
16319,-1523646677,0
12272,-431470395,0
1848,-1069108954,0
277710,-119611807,4
6251,-1152270266,10
18172,-1959390969,9
16999,-1925255226,8
18296,-1094760222,9
5609,-1067266753,0
11676,-468223566,8
16637,1284335392,0
17970,2145612657,0
11676,-1090291409,6
5439,-1925342809,0
5609,1636685794,0
1131,-1741817549,7
7346,-49639659,0
3145,-2013968984,8
20180,-1482430621,10
12231,-971126034,0
10314,-971126034,0
11676,-748620875,8
13273,-1957694811,0
16795,-1118797665,0
21659,448832820,0
6323,-1096784895,6
